brand,model,screenSize,screenTech,energyConsumption,star
samsung,QA50LS01TA,49,LED,335,4
samsung,QA50Q80AAS,49,LED,470,2.5
samsung,BE50A-H,49,LED,335,4
samsung,UA50AU8000W,49,LED,339,4
samsung,UA50AU8000S,49,LED,339,4
samsung,UA50AU8000,49,LED,339,4
samsung,HG50Q60AAAW,49,LED,288,4.5
samsung,QA50Q60ABS,49,LED,302,4.5
samsung,UA50TU8000,49,LED,335,4
samsung,UA50TU8000S,49,LED,335,4
samsung,UA50TU8000W,49,LED,335,4
samsung,HG50AJ690YK,49,LED,313,4.5
samsung,UA50AU7002S,49,LED,262,5
samsung,UA50BU8000W,49,LED,346,4
samsung,UA50BU8000S,49,LED,346,4
samsung,UA50BU8500S,49,LED,346,4
samsung,UA50BU8*00*,49,LED,346,4
samsung,QA50QN90BAW,49,LED,412,3
samsung,QA50QN90BAS,49,LED,412,3
samsung,QA50QN90BA*,49,LED,412,3
samsung,QA50LS03BAW,49,LED,353,4
samsung,QA50LS03BAS,49,LED,353,4
samsung,QA50LS03BA*,49,LED,353,4
samsung,QA50Q80BAS,49,LED,507,2
samsung,HG50AU800AW,49,LED,291,4.5
samsung,QA50Q6*BAS,49,LED,295,4.5
samsung,QA50Q63BAS,49,LED,295,4.5
samsung,QA50Q60BAS,49,LED,295,4.5
samsung,HG50BU800AW,49,LED,346,4
samsung,HG50Q60BAAW,49,LED,295,4.5
samsung,QA50Q60CAS,49,LED,280,5
samsung,QA50Q63CAS,49,LED,280,5
samsung,QA50Q6*CA*,49,LED,280,5
samsung,QA50QN90CAW,49,LED,346,4
samsung,QA50QN90CAS,49,LED,346,4
samsung,QA50QN90CA*,49,LED,346,4
samsung,LH50BECHLGKXXY,49,LED,295,4.5
samsung,LH50BECHLGSXNZ,49,LED,295,4.5
samsung,LH50BECHLG****,49,LED,295,4.5
samsung,QA50QE1CAS,49,LED,280,5
samsung,UA50CU7000S,49,LED,295,4.5
samsung,UA50CU7100S,49,LED,295,4.5
samsung,UA50CU7*00S,49,LED,295,4.5
samsung,HG50CU700AW,49,LED,295,4.5
samsung,QA50Q60DAS,49,LED,244,5.5
samsung,QA50Q65DAS,49,LED,244,5.5
samsung,QA50Q6*DAS,49,LED,244,5.5
samsung,QA50QN90DAW,49,LED,299,4.5
samsung,QA50QN90DAS,49,LED,299,4.5
samsung,QA50QN90DA*,49,LED,299,4.5
samsung,QA50Q80DAW,49,LED,302,4.5
samsung,QA50Q80DAS,49,LED,302,4.5
samsung,QA50Q80DA*,49,LED,302,4.5
samsung,QA50LS03DAW,49,LED,343,4
samsung,QA50LS03DAS,49,LED,343,4
samsung,QA50LS03DA*,49,LED,343,4
samsung,QA50QE1DAS,49,LED,270,5
samsung,UA50DU7000S,49,LED,262,5
samsung,UA50DU7000W,49,LED,262,5
samsung,UA50DU7700S,49,LED,262,5
samsung,UA50DU7700W,49,LED,262,5
samsung,UA50DU7*00*,49,LED,262,5
samsung,BE50D-H,49,LED,262,5
samsung,QA50LS01DAS,49,LED,343,4
samsung,UA50DUE800W,49,LED,306,4.5
samsung,UA50DUE800S,49,LED,306,4.5
samsung,UA50DUE800*,49,LED,306,4.5
samsung,QA50LS01BAS,50,LED,353,4
samsung,UA50CU8000W,50,LED,328,4
samsung,UA50CU8000S,50,LED,328,4
samsung,UA50CU8500S,50,LED,328,4
samsung,UA50CU8*00*,50,LED,328,4
samsung,QA50Q80CAS,50,LED,343,4
samsung,UA50DU8000W,50,LED,306,4.5
samsung,UA50DU8000S,50,LED,306,4.5
samsung,UA50DU8500S,50,LED,306,4.5
samsung,UA50DU8*00*,50,LED,306,4.5
samsung,QA55LST7TAW,55,LED,795,1
samsung,BH55T,55,LED,795,1
samsung,QA55LST7TAS,55,LED,795,1
samsung,QA55Q80AAW,55,LED,565,2.5
samsung,QA55Q80AAS,55,LED,565,2.5
samsung,QA55LS03AAW,55,LED,503,3
samsung,QA55LS03AAS,55,LED,503,3
samsung,UA55AU9000S,55,LED,412,4
samsung,QA55QN85AAW,55,LED,485,3
samsung,QA55QN85AAS,55,LED,485,3
samsung,QA55QN85AA,55,LED,485,3
samsung,QA55QN90AAW,55,LED,543,2.5
samsung,QA55QN90AAS,55,LED,543,2.5
samsung,QA55QN90AA,55,LED,543,2.5
samsung,UA55AU7000W,55,LED,310,5
samsung,UA55AU7000S,55,LED,310,5
samsung,UA55AU7000,55,LED,310,5
samsung,QA55Q70AAW,55,LED,412,4
samsung,QA55Q70AAS,55,LED,412,4
samsung,BE55A-H,55,LED,310,5
samsung,UA55AU8000W,55,LED,408,4
samsung,UA55AU8000S,55,LED,408,4
samsung,UA55AU8000,55,LED,408,4
samsung,QA55QN700AS,55,LED,726,1.5
samsung,HG55Q60AAAW,55,LED,310,5
samsung,QA55Q95TDW,55,LED,514,3
samsung,QA55Q95TDS,55,LED,514,3
samsung,HG55AJ690YK,55,LED,335,5
samsung,UA55AU7002S,55,LED,284,5.5
samsung,QA55Q70BAW,55,LED,419,4
samsung,QA55Q70BAS,55,LED,419,4
samsung,QA55Q70BA*,55,LED,419,4
samsung,UA55BU8000W,55,LED,416,4
samsung,UA55BU8000S,55,LED,416,4
samsung,UA55BU8500S,55,LED,416,4
samsung,UA55BU8*00*,55,LED,416,4
samsung,QA55QN90BAW,55,LED,594,2.5
samsung,QA55QN90BAS,55,LED,594,2.5
samsung,QA55QN90BA*,55,LED,594,2.5
samsung,QA55LS03BAW,55,LED,514,3
samsung,QA55LS03BAS,55,LED,514,3
samsung,QA55LS03BA*,55,LED,514,3
samsung,QA55QN85BAW,55,LED,499,3
samsung,QA55QN85BAS,55,LED,499,3
samsung,QA55QN85BA*,55,LED,499,3
samsung,QA55QN95BAW,55,LED,635,2
samsung,QA55QN95BAS,55,LED,635,2
samsung,QA55QN95BA*,55,LED,635,2
samsung,QA55QN700BS,55,LED,817,1
samsung,QA55LS01BAW,55,LED,426,4
samsung,QA55LS01BBW,55,LED,426,4
samsung,QA55LS01BAS,55,LED,426,4
samsung,QA55LS01B**,55,LED,426,4
samsung,QA55Q80BAW,55,LED,580,2.5
samsung,QA55Q80BAS,55,LED,580,2.5
samsung,QA55Q80BA*,55,LED,580,2.5
samsung,HG55AU800AW,55,LED,317,5
samsung,QA55Q6*BA*,55,LED,321,5
samsung,QA55Q63BAS,55,LED,321,5
samsung,QA55Q60BAW,55,LED,321,5
samsung,QA55Q60BAS,55,LED,321,5
samsung,QA55S95BA*,55,LED,521,3
samsung,QA55S95BAS,55,LED,521,3
samsung,QA55S95BAW,55,LED,521,3
samsung,HG55BU800AW,55,LED,416,4
samsung,HG55Q60BAAW,55,LED,321,5
samsung,QA55Q60CAW,55,LED,321,5
samsung,QA55Q60CAS,55,LED,321,5
samsung,QA55Q63CAS,55,LED,321,5
samsung,QA55Q6*CA*,55,LED,321,5
samsung,QA55QN90CAW,55,LED,416,4
samsung,QA55QN90CAS,55,LED,416,4
samsung,QA55QN90CA*,55,LED,416,4
samsung,UA55CU8000W,55,LED,361,4.5
samsung,UA55CU8000S,55,LED,361,4.5
samsung,UA55CU8500S,55,LED,361,4.5
samsung,UA55CU8*00*,55,LED,361,4.5
samsung,QA55Q80CAW,55,LED,412,4
samsung,QA55Q80CAS,55,LED,412,4
samsung,QA55Q80CA*,55,LED,412,4
samsung,QA55Q70CAW,55,LED,419,4
samsung,QA55Q70CAS,55,LED,419,4
samsung,QA55Q70CA*,55,LED,419,4
samsung,QA55QN700CS,55,LED,616,2
samsung,QA55S90CAW,55,LED,416,4
samsung,QA55S90CAS,55,LED,416,4
samsung,QA55S90CA*,55,LED,416,4
samsung,QA55S95CAW,55,LED,416,4
samsung,QA55S95CAS,55,LED,416,4
samsung,QA55S95CA*,55,LED,416,4
samsung,LH55BECHLGSXNZ,55,LED,299,5.5
samsung,LH55BECHLG****,55,LED,299,5.5
samsung,LH55BECHLGKXXY,55,LED,299,5.5
samsung,QA55QE1CAS,55,LED,302,5.5
samsung,UA55CU7000S,55,LED,299,5.5
samsung,UA55CU7100S,55,LED,299,5.5
samsung,UA55CU7*00S,55,LED,299,5.5
samsung,HG55CU700AW,55,LED,299,5.5
samsung,QA55QN90DAW,55,LED,419,4
samsung,QA55QN90DAS,55,LED,419,4
samsung,QA55QN90DA*,55,LED,419,4
samsung,QA55S90DAW,55,LED,412,4
samsung,QA55S90DAS,55,LED,412,4
samsung,QA55S90DA*,55,LED,412,4
samsung,QA55Q60DAW,55,LED,273,6
samsung,QA55Q60DAS,55,LED,273,6
samsung,QA55Q65DAW,55,LED,273,6
samsung,QA55Q65DAS,55,LED,273,6
samsung,QA55Q6*DA*,55,LED,273,6
samsung,QA55Q80DAW,55,LED,397,4
samsung,QA55Q80DAS,55,LED,397,4
samsung,QA55Q80DA*,55,LED,397,4
samsung,QA55S95DAW,55,LED,405,4
samsung,QA55S95DAS,55,LED,405,4
samsung,QA55S95DA*,55,LED,405,4
samsung,QA55Q70DAW,55,LED,397,4
samsung,QA55Q70DAS,55,LED,397,4
samsung,QA55Q70DA*,55,LED,397,4
samsung,QA55QE1DAS,55,LED,288,5.5
samsung,QA55QN85DBW,55,LED,412,4
samsung,QA55QN85DBS,55,LED,412,4
samsung,QA55QN85DB*,55,LED,412,4
samsung,QA55QN87DAW,55,LED,401,4
samsung,QA55QN87DAS,55,LED,401,4
samsung,QA55QN87DA*,55,LED,401,4
samsung,QA55LS03DAW,55,LED,437,3.5
samsung,QA55LS03DAS,55,LED,437,3.5
samsung,QA55LS03DA*,55,LED,437,3.5
samsung,QA55QN80DAW,55,LED,401,4
samsung,QA55QN80DAS,55,LED,401,4
samsung,QA55QN80DA*,55,LED,401,4
samsung,UA55DU7000S,55,LED,291,5.5
samsung,UA55DU7000W,55,LED,291,5.5
samsung,UA55DU7700S,55,LED,291,5.5
samsung,UA55DU7700W,55,LED,291,5.5
samsung,UA55DU7*00*,55,LED,291,5.5
samsung,UA55DU8000W,55,LED,357,4.5
samsung,UA55DU8000S,55,LED,357,4.5
samsung,UA55DU8500S,55,LED,357,4.5
samsung,UA55DU8*00*,55,LED,357,4.5
samsung,BE55D-H,55,LED,291,5.5
samsung,QA55LS01DAW,55,LED,328,5
samsung,QA55LS01DAS,55,LED,328,5
samsung,QA55LS01DA*,55,LED,328,5
samsung,QA55LST7DAW,55,LED,755,1
samsung,QA55LST7DAS,55,LED,755,1
samsung,QA55LST7DA*,55,LED,755,1
samsung,UA55DUE800W,55,LED,357,4.5
samsung,UA55DUE800S,55,LED,357,4.5
samsung,UA55DUE800*,55,LED,357,4.5
samsung,QA55Q60TAW,55,LED,321,5
samsung,QA55Q60TAS,55,LED,321,5
samsung,QA55Q60TA,55,LED,321,5
samsung,UA55TU8500S,55,LED,339,5
samsung,UA55TU7000S,55,LED,339,5
samsung,QA55LS01TAW,55,LED,412,4
samsung,QA55LS01TAS,55,LED,412,4
samsung,QA55LS01TBS,55,LED,412,4
samsung,QA55LS01T,55,LED,412,4
samsung,QA55Q70TAW,55,LED,405,4
samsung,QA55Q70TAS,55,LED,405,4
samsung,QA55Q70T,55,LED,405,4
samsung,QA55Q80TAW,55,LED,554,2.5
samsung,QA55Q80TAS,55,LED,554,2.5
samsung,QA55Q80T,55,LED,554,2.5
samsung,QA55LS03TAW,55,LED,496,3
samsung,QA55LS03TAS,55,LED,496,3
samsung,QA55LS03T,55,LED,496,3
samsung,QA55Q95TAW,55,LED,554,2.5
samsung,QA55Q95TAS,55,LED,554,2.5
samsung,QA55Q95T,55,LED,554,2.5
samsung,BE55T-H,55,LED,339,5
samsung,HG55TS030AK,55,LED,496,3
samsung,HG55AT690UK,55,LED,335,5
samsung,UA55TU6900S,55,LED,339,5
samsung,HG55AT670UK,55,LED,335,5
samsung,QA55Q60AAW,55,LED,313,5
samsung,QA55Q60AAS,55,LED,313,5
samsung,QA55Q60ABW,55,LED,324,5
samsung,QA55Q60ABS,55,LED,324,5
samsung,UA55TU8000W,55,LED,375,4.5
samsung,UA55TU8000S,55,LED,375,4.5
samsung,UA55TU8000,55,LED,375,4.5
samsung,UA58TU7000W,57,LED,343,5
samsung,UA58TU7000S,57,LED,343,5
samsung,UA58TU7000,57,LED,343,5
samsung,QA58Q60TAW,57,LED,343,5
samsung,QA58Q60TAS,57,LED,343,5
samsung,QA58Q60T,57,LED,343,5
samsung,UA58AU7000W,57,LED,346,5
samsung,UA58AU7000S,57,LED,346,5
samsung,UA58AU7000,57,LED,346,5
samsung,UA60AU8000S,60,LED,430,4.5
samsung,UA60BU8000S,60,LED,383,5
samsung,QA65LST7TAW,64,LED,992,1.5
samsung,BH65T,64,LED,992,1.5
samsung,QA65LST7TAS,64,LED,992,1.5
samsung,QA65QN85AAW,64,LED,558,4
samsung,QA65QN85AAS,64,LED,558,4
samsung,QA65LS03AAW,64,LED,565,4
samsung,QA65LS03AAS,64,LED,565,4
samsung,QA65QN900AW,64,LED,1127,1
samsung,QA65QN900AS,64,LED,1127,1
samsung,QA65QN900A,64,LED,1127,1
samsung,QA65QN800AW,64,LED,1087,1
samsung,QA65QN800AS,64,LED,1087,1
samsung,QA65QN800A,64,LED,1087,1
samsung,UA65AU7000W,64,LED,426,5
samsung,UA65AU7000S,64,LED,426,5
samsung,UA65AU7000,64,LED,426,5
samsung,QA65QN90AAW,64,LED,744,2.5
samsung,QA65QN90AAS,64,LED,744,2.5
samsung,QA65QN90AA,64,LED,744,2.5
samsung,QA65Q60AAW,64,LED,430,5
samsung,QA65Q60AAS,64,LED,430,5
samsung,QA65Q70AAW,64,LED,543,4
samsung,QA65Q70AAS,64,LED,543,4
samsung,QA65Q80AAW,64,LED,744,2.5
samsung,QA65Q80AAS,64,LED,744,2.5
samsung,BE65A-H,64,LED,426,5
samsung,UA65AU8000W,64,LED,430,5
samsung,UA65AU8000S,64,LED,430,5
samsung,UA65AU8000,64,LED,430,5
samsung,QA65QN700AW,64,LED,806,2.5
samsung,QA65QN700AS,64,LED,806,2.5
samsung,QA65QN700A,64,LED,806,2.5
samsung,QA65LS01TAW,64,LED,459,5
samsung,QA65LS01TAS,64,LED,459,5
samsung,HG65Q60AAAW,64,LED,383,5.5
samsung,QA65Q60ABW,64,LED,430,5
samsung,QA65Q60ABS,64,LED,430,5
samsung,QA65Q60TAW,65,LED,390,5.5
samsung,QA65Q60TAS,65,LED,390,5.5
samsung,QA65Q60TA,65,LED,390,5.5
samsung,UA65TU8500S,65,LED,426,5
samsung,QA65Q70TAW,65,LED,426,5
samsung,QA65Q70TAS,65,LED,426,5
samsung,QA65Q70T,65,LED,426,5
samsung,QA65Q80TAW,65,LED,766,2.5
samsung,QA65Q80TAS,65,LED,766,2.5
samsung,QA65Q80T,65,LED,766,2.5
samsung,QA65LS03TAW,65,LED,554,4
samsung,QA65LS03TAS,65,LED,554,4
samsung,QA65LS03T,65,LED,554,4
samsung,QA65Q95TAW,65,LED,773,2.5
samsung,QA65Q95TAS,65,LED,773,2.5
samsung,QA65Q95T,65,LED,773,2.5
samsung,QA65Q800TAW,65,LED,1065,1
samsung,QA65Q800TAS,65,LED,1065,1
samsung,QA65Q800T,65,LED,1065,1
samsung,QA65Q950TSW,65,LED,1073,1
samsung,QA65Q950TSS,65,LED,1073,1
samsung,QA65Q950T,65,LED,1073,1
samsung,BE65T-H,65,LED,426,5
samsung,HG65TS030AK,65,LED,554,4
samsung,HG65AT690UK,65,LED,426,5
samsung,UA65TU6900S,65,LED,426,5
samsung,HG65AT670UK,65,LED,426,5
samsung,UA65TU8000,65,LED,426,5
samsung,UA65TU8000S,65,LED,426,5
samsung,UA65TU8000W,65,LED,426,5
samsung,UA65AU7002S,65,LED,416,5.5
samsung,QA65Q95TDW,65,LED,751,2.5
samsung,QA65Q95TDS,65,LED,751,2.5
samsung,HG65AJ690YK,65,LED,426,5
samsung,UA65BU8000W,65,LED,437,5
samsung,UA65BU8000S,65,LED,437,5
samsung,UA65BU8000*,65,LED,437,5
samsung,UA65BU8500S,65,LED,437,5
samsung,QA65Q70BAW,65,LED,551,4
samsung,QA65Q70BAS,65,LED,551,4
samsung,QA65Q70BA*,65,LED,551,4
samsung,QA65QN800BW,65,LED,1120,1
samsung,QA65QN800BS,65,LED,1120,1
samsung,QA65QN800B*,65,LED,1120,1
samsung,QA65LS03BAW,65,LED,580,4
samsung,QA65LS03BAS,65,LED,580,4
samsung,QA65LS03BA*,65,LED,580,4
samsung,QA65QN85BAW,65,LED,580,4
samsung,QA65QN85BAS,65,LED,580,4
samsung,QA65QN85BA*,65,LED,580,4
samsung,QA65QN900BW,65,LED,1135,1
samsung,QA65QN900BS,65,LED,1135,1
samsung,QA65QN900B*,65,LED,1135,1
samsung,QA65QN90BAW,65,LED,744,2.5
samsung,QA65QN90BAS,65,LED,744,2.5
samsung,QA65QN90BA*,65,LED,744,2.5
samsung,QA65QN95BAW,65,LED,781,2.5
samsung,QA65QN95BAS,65,LED,781,2.5
samsung,QA65QN95BA*,65,LED,781,2.5
samsung,QA65Q80BAW,65,LED,755,2.5
samsung,QA65Q80BAS,65,LED,755,2.5
samsung,QA65Q80BA*,65,LED,755,2.5
samsung,QA65QN700BW,65,LED,897,2
samsung,QA65QN700BS,65,LED,897,2
samsung,QA65QN700B*,65,LED,897,2
samsung,QA65LS01BAW,65,LED,492,4.5
samsung,QA65LS01BBW,65,LED,492,4.5
samsung,QA65LS01BAS,65,LED,492,4.5
samsung,QA65LS01B**,65,LED,492,4.5
samsung,HG65AU800AW,65,LED,419,5
samsung,QA65Q63BAS,65,LED,430,5
samsung,QA65Q6*BA*,65,LED,430,5
samsung,QA65Q63BAK,65,LED,430,5
samsung,QA65Q60BAW,65,LED,430,5
samsung,QA65Q60BAS,65,LED,430,5
samsung,QA65S95BAW,65,LED,569,4
samsung,QA65S95BAS,65,LED,569,4
samsung,QA65S95BA*,65,LED,569,4
samsung,HG65BU800AW,65,LED,437,5
samsung,HG65Q60BAAW,65,LED,430,5
samsung,QA65Q60CAW,65,LED,394,5.5
samsung,QA65Q60CAS,65,LED,394,5.5
samsung,QA65Q63CAS,65,LED,394,5.5
samsung,QA65Q6*CA*,65,LED,394,5.5
samsung,QA65QN90CAW,65,LED,569,4
samsung,QA65QN90CAS,65,LED,569,4
samsung,QA65QN90CA*,65,LED,569,4
samsung,QA65QN85CAW,65,LED,503,4.5
samsung,QA65QN85CAS,65,LED,503,4.5
samsung,QA65QN85CA*,65,LED,503,4.5
samsung,UA65CU8000W,65,LED,452,5
samsung,UA65CU8000S,65,LED,452,5
samsung,UA65CU8500S,65,LED,452,5
samsung,UA65CU8*00*,65,LED,452,5
samsung,QA65QN800CW,65,LED,963,1.5
samsung,QA65QN800CS,65,LED,963,1.5
samsung,QA65QN800C*,65,LED,963,1.5
samsung,QA65Q80CAW,65,LED,562,4
samsung,QA65Q80CAS,65,LED,562,4
samsung,QA65Q80CA*,65,LED,562,4
samsung,QA65Q70CAW,65,LED,532,4
samsung,QA65Q70CAS,65,LED,532,4
samsung,QA65Q70CA*,65,LED,532,4
samsung,QA65QN700CS,65,LED,697,3
samsung,QA65QN95CAW,65,LED,569,4
samsung,QA65QN95CAS,65,LED,569,4
samsung,QA65QN95CA*,65,LED,569,4
samsung,QA65QN900CW,65,LED,1025,1
samsung,QA65QN900CS,65,LED,1025,1
samsung,QA65QN900C*,65,LED,1025,1
samsung,QA65S90CAW,65,LED,565,4
samsung,QA65S90CAS,65,LED,565,4
samsung,QA65S90CA*,65,LED,565,4
samsung,QA65S95CAW,65,LED,569,4
samsung,QA65S95CAS,65,LED,569,4
samsung,QA65S95CA*,65,LED,569,4
samsung,LH65BECHLGKXXY,65,LED,426,5
samsung,LH65BECHLGSXNZ,65,LED,426,5
samsung,LH65BECHLG****,65,LED,426,5
samsung,QA65QE1CAW,65,LED,412,5.5
samsung,QA65QE1CAS,65,LED,412,5.5
samsung,QA65QE1CA*,65,LED,412,5.5
samsung,UA65CU7000S,65,LED,426,5
samsung,UA65CU7100S,65,LED,426,5
samsung,UA65CU7*00S,65,LED,426,5
samsung,HG65CU700AW,65,LED,463,5
samsung,QA65QN800DW,65,LED,959,1.5
samsung,QA65QN800DS,65,LED,959,1.5
samsung,QA65QN800D*,65,LED,959,1.5
samsung,QA65QN85DBW,65,LED,492,4.5
samsung,QA65QN85DBS,65,LED,492,4.5
samsung,QA65QN85DB*,65,LED,492,4.5
samsung,QA65QN80DAW,65,LED,492,4.5
samsung,QA65QN80DAS,65,LED,492,4.5
samsung,QA65QN80DA*,65,LED,492,4.5
samsung,QA65Q60DAW,65,LED,317,6
samsung,QA65Q60DAS,65,LED,317,6
samsung,QA65Q65DAW,65,LED,317,6
samsung,QA65Q65DAS,65,LED,317,6
samsung,QA65Q6*DA*,65,LED,317,6
samsung,QA65Q80DAW,65,LED,540,4
samsung,QA65Q80DAS,65,LED,540,4
samsung,QA65Q80DA*,65,LED,540,4
samsung,QA65S90DAW,65,LED,536,4
samsung,QA65S90DAS,65,LED,536,4
samsung,QA65S90DA*,65,LED,536,4
samsung,QA65S95DAW,65,LED,562,4
samsung,QA65S95DAS,65,LED,562,4
samsung,QA65S95DA*,65,LED,562,4
samsung,QA65Q70DAW,65,LED,521,4
samsung,QA65Q70DAS,65,LED,521,4
samsung,QA65Q70DA*,65,LED,521,4
samsung,QA65LS03DAW,65,LED,565,4
samsung,QA65LS03DAS,65,LED,565,4
samsung,QA65LS03DA*,65,LED,565,4
samsung,QA65QN900DW,65,LED,952,1.5
samsung,QA65QN900DS,65,LED,952,1.5
samsung,QA65QN900D*,65,LED,952,1.5
samsung,UA65DU7000S,65,LED,419,5
samsung,QA65QN87DAW,65,LED,478,4.5
samsung,QA65QN87DAS,65,LED,478,4.5
samsung,QA65QN87DA*,65,LED,478,4.5
samsung,UA65DU7000W,65,LED,419,5
samsung,UA65DU7700S,65,LED,419,5
samsung,UA65DU7700W,65,LED,419,5
samsung,UA65DU7*00*,65,LED,419,5
samsung,UA65DU8000W,65,LED,448,5
samsung,UA65DU8000S,65,LED,448,5
samsung,UA65DU8500S,65,LED,448,5
samsung,UA65DU8*00*,65,LED,448,5
samsung,BE65D-H,65,LED,419,5
samsung,QA65LS01DAW,65,LED,463,5
samsung,QA65LS01DAS,65,LED,463,5
samsung,QA65LS01DA*,65,LED,463,5
samsung,QA65QE1DAS,65,LED,379,5.5
samsung,QA65QE1DA*,65,LED,379,5.5
samsung,QA65QE1DAW,65,LED,379,5.5
samsung,QA65LST7DAW,65,LED,952,1.5
samsung,QA65LST7DAS,65,LED,952,1.5
samsung,QA65LST7DA*,65,LED,952,1.5
samsung,UA65DUE800W,65,LED,448,5
samsung,UA65DUE800S,65,LED,448,5
samsung,UA65DUE800*,65,LED,448,5
samsung,QA65QN90DAW,67,LED,507,4.5
samsung,QA65QN90DAS,67,LED,507,4.5
samsung,QA65QN90DA*,67,LED,507,4.5
samsung,UA70AU7000W,69,LED,496,5
samsung,UA70AU7000S,69,LED,496,5
samsung,UA70AU7000,69,LED,496,5
samsung,UA70TU7000W,70,LED,492,5
samsung,UA70TU7000S,70,LED,492,5
samsung,UA70TU7000,70,LED,492,5
samsung,BE70T-H,70,LED,492,5
samsung,QA75LST7TAW,75,LED,1244,1.5
samsung,BH75T,75,LED,1244,1.5
samsung,QA75LST7TAS,75,LED,1244,1.5
samsung,QA75LS03AAW,75,LED,686,4
samsung,QA75LS03AAS,75,LED,686,4
samsung,QA75QN900AW,75,LED,1448,1
samsung,QA75QN900AS,75,LED,1448,1
samsung,QA75QN900A,75,LED,1448,1
samsung,QA75QN800AW,75,LED,1229,1.5
samsung,QA75QN800AS,75,LED,1229,1.5
samsung,QA75QN800A,75,LED,1229,1.5
samsung,QA75QN85AAW,75,LED,605,5
samsung,QA75QN85AAS,75,LED,605,5
samsung,QA75QN85AA,75,LED,605,5
samsung,QA75QN90AAW,75,LED,726,4
samsung,QA75QN90AAS,75,LED,726,4
samsung,QA75QN90AA,75,LED,726,4
samsung,UA75AU7000W,75,LED,525,5.5
samsung,UA75AU7000S,75,LED,525,5.5
samsung,UA75AU7000,75,LED,525,5.5
samsung,QA75Q60AAW,75,LED,536,5.5
samsung,QA75Q60AAS,75,LED,536,5.5
samsung,QA75Q70AAW,75,LED,624,4.5
samsung,QA75Q70AAS,75,LED,624,4.5
samsung,BE75A-H,75,LED,525,5.5
samsung,UA75AU8000W,75,LED,569,5
samsung,UA75AU8000S,75,LED,569,5
samsung,UA75AU8000,75,LED,569,5
samsung,QA75QN700AW,75,LED,886,3
samsung,QA75QN700AS,75,LED,886,3
samsung,QA75QN700A,75,LED,886,3
samsung,HG75Q60AAAW,75,LED,715,4
samsung,QA75Q60ABW,75,LED,569,5
samsung,QA75Q60ABS,75,LED,569,5
samsung,HG75AJ690YK,75,LED,565,5
samsung,QA75Q95TDW,75,LED,868,3
samsung,UA75BU8000W,75,LED,576,5
samsung,UA75BU8000S,75,LED,576,5
samsung,UA75BU8000*,75,LED,576,5
samsung,QA75QN85BAW,75,LED,613,4.5
samsung,QA75QN85BAS,75,LED,613,4.5
samsung,QA75QN85BA*,75,LED,613,4.5
samsung,QA75QN90BAW,75,LED,777,3.5
samsung,QA75QN90BAS,75,LED,777,3.5
samsung,QA75QN90BA*,75,LED,777,3.5
samsung,QA75Q70BAW,75,LED,635,4.5
samsung,QA75Q70BAS,75,LED,635,4.5
samsung,QA75Q70BA*,75,LED,635,4.5
samsung,QA75QN95BAW,75,LED,897,3
samsung,QA75QN95BAS,75,LED,897,3
samsung,QA75QN95BA*,75,LED,897,3
samsung,QA75QN800BW,75,LED,1240,1.5
samsung,QA75QN800BS,75,LED,1240,1.5
samsung,QA75QN800B*,75,LED,1240,1.5
samsung,QA75LS03BAW,75,LED,715,4
samsung,QA75LS03BAS,75,LED,715,4
samsung,QA75LS03BA*,75,LED,715,4
samsung,QA75QN900BW,75,LED,1445,1
samsung,QA75QN900BS,75,LED,1445,1
samsung,QA75QN900B*,75,LED,1445,1
samsung,QA75Q80BAW,75,LED,978,2.5
samsung,QA75Q80BAS,75,LED,978,2.5
samsung,QA75Q80BA*,75,LED,978,2.5
samsung,QA75QN700BW,75,LED,1000,2.5
samsung,QA75QN700BS,75,LED,1000,2.5
samsung,QA75QN700B*,75,LED,1000,2.5
samsung,HG75AU800AW,75,LED,576,5
samsung,QA75Q63BAS,75,LED,671,4.5
samsung,QA75Q6*BA*,75,LED,671,4.5
samsung,QA75Q63BAK,75,LED,671,4.5
samsung,QA75Q60BAW,75,LED,671,4.5
samsung,QA75Q60BAS,75,LED,671,4.5
samsung,HG75BU800AW,75,LED,576,5
samsung,HG75Q60BAAW,75,LED,671,4.5
samsung,QA75QN90CAW,75,LED,682,4.5
samsung,QA75QN90CAS,75,LED,682,4.5
samsung,QA75QN90CA*,75,LED,682,4.5
samsung,QA75QN85CAW,75,LED,562,5
samsung,QA75QN85CAS,75,LED,562,5
samsung,QA75QN85CA*,75,LED,562,5
samsung,QA75Q70CAW,75,LED,580,5
samsung,QA75Q70CAS,75,LED,580,5
samsung,QA75Q70CA*,75,LED,580,5
samsung,QA75QN800CW,75,LED,1069,2.5
samsung,QA75QN800CS,75,LED,1069,2.5
samsung,QA75QN800C*,75,LED,1069,2.5
samsung,UA75CU8000W,75,LED,605,5
samsung,UA75CU8000S,75,LED,605,5
samsung,UA75CU8000*,75,LED,605,5
samsung,QA75Q80CAW,75,LED,744,4
samsung,QA75Q80CAS,75,LED,744,4
samsung,QA75Q80CA*,75,LED,744,4
samsung,QA75QN900CW,75,LED,1244,1.5
samsung,QA75QN900CS,75,LED,1244,1.5
samsung,QA75QN900C*,75,LED,1244,1.5
samsung,QA75QN700CS,75,LED,784,3.5
samsung,QA75QN95CAW,75,LED,711,4
samsung,QA75QN95CAS,75,LED,711,4
